Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_43_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 59.371 5 169 65.855 4 223 39.980 41 125.686 0.553 0.997 0.555 0.118 5370 5370 181.615 41733 9 59.413 0 12 148 -1273.000 9.505 245.993
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_44_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 38.782 3 139 17.591 3 75 27.104 37 56.695 0.471 0.996 0.473 0.150 4059 4059 176.546 30357 9 41.013 0 13 126 -1100.000 8.727 152.088
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_45_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 37.028 5 183 28.089 5 203 25.571 50 65.351 0.441 0.968 0.456 0.157 2288 2288 266.572 95283 3 48.086 3 118 143 -1001.000 10.290 2564.968
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_46_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 120.348 3 160 48.518 3 61 84.377 40 169.814 0.648 0.998 0.649 0.087 9378 9378 207.716 44007 9 132.290 0 16 142 -1796.000 10.022 764.955
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_47_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 89.148 4 155 83.996 3 168 63.070 40 173.836 0.576 0.998 0.577 0.110 7053 7053 207.099 32692 9 120.007 1 60 148 -1561.000 8.136 349.030
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_48_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 62.481 3 152 27.665 3 61 42.425 34 90.699 0.511 0.997 0.513 0.134 5858 5858 195.978 45104 9 70.493 0 19 138 -1415.000 11.378 378.672
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_49_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 212.123 3 191 98.097 3 61 141.201 40 311.954 0.706 0.998 0.707 0.069 15506 15506 208.051 91979 9 248.742 0 19 179 -2320.789 10.979 2946.877
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_50_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 163.511 3 191 69.477 3 61 110.416 42 234.233 0.642 0.998 0.643 0.088 11008 11008 221.815 61412 9 188.516 0 20 177 -2021.000 8.065 1525.251
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_51_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 156.751 3 247 49.435 3 68 103.842 41 207.137 0.610 0.996 0.613 0.098 8526 8526 227.250 104223 3 168.521 0 24 205 -1930.473 13.493 3165.319
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_eq_52_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 448.338 3 316 173.777 3 52 275.714 47 624.911 0.745 0.999 0.746 0.059 22811 22811 211.133 130997 7 556.034 0 30 292 -4946.500 47.438 2305.115
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_gt_50_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 487.350 4 816 55.196 3 148 283.530 68 543.261 0.216 0.489 0.442 0.163 454 454 14673.736 4759690 426 253.044 0 142 322 -4386.622 53.928 2488.776
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_gt_51_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 271.458 3 609 4.935 2 16 146.629 50 276.914 0.377 0.917 0.412 0.178 857 857 6030.664 1485135 360 256.562 0 14 552 -4560.723 59.897 3025.769
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_gt_52_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 370.416 4 257 99.278 3 123 238.529 51 471.043 0.107 0.727 0.148 0.382 705 705 12800.315 4174392 33 286.856 0 0 211 -3767.338 24.828 2609.078
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disneyara_gt_53_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 487.858 4 630 97.330 3 162 250.067 64 586.166 0.186 0.500 0.373 0.197 547 547 17940.773 6937997 532 303.640 0 0 377 -7524.656 66.962 2389.392
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disney_ara_movie_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 313.493 5 830 144.855 5 450 138.524 43 459.094 0.679 0.979 0.693 0.073 358 358 13440.570 566400 3 458.804 4 449 830 4940.615 55.390 2658.114
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disney_ara_music_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 186.990 5 556 117.896 5 418 89.256 32 305.545 0.780 0.975 0.800 0.045 749 749 6930.917 534857 2 305.295 4 417 556 2399.451 19.148 2970.897
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disney_ara_sport_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 157.073 5 573 99.170 5 400 71.883 32 256.817 0.681 0.966 0.705 0.070 861 861 4650.884 680450 2 256.584 4 399 573 1530.814 7.696 3069.734
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/disney_ara_sport_symmetry_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 160.067 5 521 96.636 5 356 78.075 30 257.333 0.857 0.994 0.862 0.030 1622 1622 2776.469 111902 2 172.699 0 99 490 1429.000 0.280 586.272
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/di_yuan__D_B_E_N_C_A_N_N_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.018 3 14 0.011 2 44 0.014 14 0.038 0.076 0.769 0.099 0.463 43 43 28.465 548 6 0.018 0 2 9 274606.250 154.801 4.875
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/dolom1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 5.853 5 730 0.668 5 190 3.958 196 6.533 0.082 0.654 0.126 0.415 3 3 13487.000 16303 9983 5.751 3 159 636 6515300.425 49036.407 3584.547
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/drama255_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.017 3 12 0.010 3 22 0.014 6 0.029 0.144 0.449 0.322 0.227 2 2 1858.500 2453 1264 0.011 0 6 4 17.000 52.941 726.652
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/dsbmip_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.391 5 159 0.032 5 88 0.334 116 0.436 0.455 0.872 0.522 0.130 33 33 95.303 906 2 0.201 1 28 77 -305.198 0.000 0.543
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/ds_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 23.997 1 330 1.073 1 48 18.108 79 25.115 0.448 0.451 0.992 0.002 2 2 483229.500 634065 332394 25.082 0 47 330 59.238 462.606 3546.622
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/e10100_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.004 2 3 0.000 1 1 0.003 4 0.012 0.628 0.990 0.635 0.091 100 100 10.000 10 10 0.011 0 0 1 11543.054 1.117 0.583
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/e201600_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.060 2 2 0.002 1 1 0.055 3 0.073 0.940 0.999 0.940 0.012 1600 1600 20.000 20 20 0.048 0 0 0 180640.292 0.462 15.130
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/egoutDB_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.075 5 34 0.013 5 40 0.064 29 0.091 0.273 0.559 0.489 0.143 4 4 734.500 1828 248 0.077 3 30 28 -98.000 7.143 1.979
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/egout_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.001 1 3 0.001 1 3 0.001 3 0.006 0.575 0.669 0.859 0.030 5 5 15.600 33 2 0.005 0 2 3 560.092 1.430 0.027
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/eilb101_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.448 3 111 0.011 2 13 0.357 112 0.463 0.016 0.443 0.035 0.670 2 2 1953.500 2611 1296 0.456 1 12 109 1078.785 59.879 23.972
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_cr3_052714opt_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 25.685 5 688 4.321 5 289 18.723 94 30.054 0.971 0.995 0.976 0.005 2324 2324 96.881 7748 4 8.424 0 9 222 263576.560 12.064 1071.535
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_cr3_052714sched_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.053 1 6 0.023 1 23 0.046 5 0.081 0.735 0.805 0.913 0.018 7 7 3544.571 6292 446 0.076 0 18 6 1084.000 1.340781E156 605.572
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_cr6_052714opt_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 25.593 5 744 5.913 5 301 15.588 69 31.571 0.976 0.995 0.981 0.004 2481 2481 159.215 15807 2 15.707 1 98 379 262691.142 6.867 2228.226
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_cr6_052714sched_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.039 1 5 0.024 1 25 0.035 4 0.068 0.735 0.804 0.914 0.018 8 8 3120.250 6300 152 0.062 0 18 5 1088.000 1.679 348.904
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enelnew_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 19.084 5 772 1.681 5 250 15.223 139 20.788 0.943 0.991 0.952 0.010 831 831 151.070 6434 4 18.214 3 161 667 136.125 95.041 72.075
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan17078981478_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 151.217 5 1660 40.468 5 787 93.379 123 191.825 0.977 0.991 0.985 0.003 4399 4399 187.201 61795 2 186.204 4 674 1660 646358.430 1.340781E156 2963.164
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan1707918832_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 37.244 5 429 72.623 5 1049 22.483 30 110.021 0.833 0.897 0.929 0.015 2998 2998 292.647 272500 2 82.140 3 672 385 110307.919 1.340781E156 3121.964
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan1708005883_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 34.945 5 361 46.261 5 594 22.102 29 81.363 0.833 0.897 0.928 0.015 2804 2804 320.287 276016 2 33.319 0 57 296 373596.009 1.340781E156 3180.382
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan17083413093_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 25.197 5 706 3.341 5 256 18.560 96 28.585 0.973 0.995 0.978 0.004 1952 1952 116.493 11967 4 6.672 0 9 184 325358.210 1.340781E156 1158.817
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan17085010635_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 9.473 3 292 0.853 2 77 7.088 42 10.365 0.971 0.994 0.977 0.005 1697 1697 115.605 9891 4 5.604 0 7 178 240448.462 38.485 3477.759
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_plan17085320373_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 10.747 5 418 1.300 5 132 7.831 59 12.080 0.975 0.997 0.978 0.005 1857 1857 91.411 4503 4 4.231 0 4 163 330943.100 1.340781E156 11.139
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planning1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 13.408 5 587 1.215 5 192 10.900 138 14.643 0.936 0.987 0.949 0.011 1766 1766 44.780 4694 3 8.033 1 59 314 387741.812 1.568 1299.094
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planning2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 332.934 4 818 20.110 4 274 281.894 194 353.261 0.908 0.916 0.992 0.002 981 981 1436.064 282614 3 149.442 0 22 306 64945.212 1.340781E156 2832.213
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planning3_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 505.722 5 1157 27.695 5 363 430.340 268 533.658 0.910 0.918 0.991 0.002 1037 1037 1439.251 299459 3 279.285 1 112 566 108177.632 1.340781E156 2464.757
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planscenariocr0_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 18.616 5 545 1.930 4 148 13.689 74 20.588 0.971 0.991 0.980 0.004 2198 2198 96.238 18670 2 6.868 0 8 197 9.893 268.942 28.101
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planscenariocr1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 25.270 5 803 3.860 5 326 18.605 118 29.177 0.962 0.988 0.974 0.005 2116 2116 88.429 15249 2 21.611 3 199 620 9.893 1.340781E156 151.384
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planscenariocr3_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 22.478 5 772 3.432 5 311 16.527 113 25.950 0.967 0.992 0.975 0.005 1825 1825 95.141 11247 4 20.064 3 195 624 9.893 1011.879 73.837
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_planscenariocr6_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 17.379 5 572 1.857 5 156 12.840 86 19.270 0.969 0.997 0.972 0.006 2331 2331 73.251 4409 2 6.619 0 4 199 9.893 395.292 50.337
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16388816173_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.011 4 7 0.002 4 10 0.009 10 0.019 0.831 0.913 0.910 0.019 22 22 57.818 198 3 0.013 0 5 6 4296.494 17.338 0.045
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16394701545_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.200 4 29 0.023 3 21 0.170 13 0.229 0.937 0.988 0.949 0.011 181 181 117.707 686 4 0.152 0 0 25 159705.992 0.811 11.313
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16400757881_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.824 3 153 0.125 2 41 1.451 34 1.959 0.957 0.993 0.964 0.007 848 848 74.514 4124 4 1.167 0 0 76 632985.693 8.894 685.013
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16400927469_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 3.662 3 134 0.861 3 116 2.887 28 4.545 0.974 0.998 0.976 0.005 1422 1422 97.449 2900 18 3.044 0 3 128 919060.073 8.001 75.921
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16400997737_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.922 4 109 0.348 3 84 2.539 40 3.284 0.959 0.994 0.965 0.007 1068 1068 73.587 5071 4 1.862 0 0 93 773454.987 5.448 446.890
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16401805655_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.779 3 71 0.065 3 32 0.657 24 0.852 0.954 0.994 0.960 0.008 435 435 98.120 1235 4 0.475 0 0 49 326933.674 0.957 248.955
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16401842902_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.752 4 75 0.073 4 34 0.623 23 0.833 0.955 0.994 0.960 0.008 435 435 98.120 1235 4 0.487 1 0 54 319815.026 1.100 362.845
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen16402501411_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.416 4 111 0.300 4 85 2.085 40 2.729 0.960 0.993 0.966 0.007 916 916 72.784 4215 4 1.556 0 2 95 782550.564 2.828 141.490
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_scen1640250290_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.808 2 71 0.138 1 52 0.653 17 0.957 0.957 0.993 0.963 0.008 568 568 99.687 2762 4 0.773 0 2 71 468678.659 0.729 173.799
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_sched0_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.031 1 2 0.021 1 15 0.029 2 0.058 0.805 0.889 0.906 0.020 13 13 3103.769 6859 209 0.045 0 6 2 1221.475 19.817 191.601
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_sched1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.039 1 4 0.036 1 29 0.035 3 0.081 0.799 0.851 0.939 0.013 12 12 2931.417 8557 83 0.071 0 21 4 1130.000 3.355 46.030
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enel_sched2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.023 1 3 0.018 1 18 0.021 2 0.047 0.803 0.887 0.906 0.020 12 12 2243.500 5554 508 0.034 0 6 3 1162.444 15.065 3588.031
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enigma_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.003 1 8 0.000 0 4 0.002 8 0.013 0.014 0.153 0.092 0.476 2 2 54.000 99 9 0.013 0 3 8 0.000 1.340781E156 0.208
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/enterpriserentacar_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.369 2 2 0.049 1 3 0.339 3 0.451 0.067 0.996 0.067 0.541 250 250 1180.000 1180 1180 0.337 0 1 2 173200.889 0.001 369.661
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/erdos_rob_2_500_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.233 5 85 0.071 5 127 0.196 59 0.309 0.256 0.607 0.422 0.173 3 3 1398.667 1968 580 0.308 4 125 85 0.000 1.340781E156 1004.592
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/ex10_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.001 2 3 0.000 1 1 0.001 4 0.012 0.088 0.750 0.117 0.429 4 4 4.000 4 4 0.011 0 0 1 100.000 0.000 0.003
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fast0507_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 6.087 3 438 0.135 3 40 4.898 303 6.231 0.027 0.583 0.045 0.618 16 16 1112.938 11053 14 5.234 0 24 304 172.146 4.563 174.624
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fc_60_20_1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.031 3 30 0.006 2 23 0.023 30 0.041 0.584 0.968 0.603 0.101 180 180 4.600 73 2 0.022 0 2 16 301.000 91.694 0.549
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fiball_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.253 2 87 0.010 2 1 1.991 56 2.278 0.778 0.932 0.835 0.036 1746 1746 23.149 10497 3 2.174 0 0 73 137.069 2.138 221.811
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fiber_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.038 1 27 0.006 1 32 0.031 25 0.051 0.345 0.876 0.394 0.186 11 11 118.364 321 3 0.051 0 31 27 198107.358 107.704 0.165
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/financialaid1_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.506 2 24 0.074 2 3 2.073 11 2.640 0.711 0.803 0.885 0.024 7 7 104035.000 179396 1005 2.446 0 2 23 6100940.935 15.011 134.584
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/financialaid2_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 2.239 2 8 0.040 1 1 1.971 7 2.344 0.715 0.807 0.885 0.024 7 7 135013.429 185505 1005 1.696 0 0 6 8890811.441 9.961 557.686
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fire18_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.005 2 3 0.004 1 18 0.004 4 0.014 0.101 0.507 0.199 0.323 20 20 34.650 484 11 0.010 0 5 3 1.894 104.839 78.095
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/fixnet6_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.019 2 15 0.001 2 2 0.014 16 0.027 0.822 0.982 0.837 0.036 132 132 9.000 81 2 0.023 0 0 12 3229.581 25.125 1.227
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/flugpl_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 0.001 1 3 0.000 1 2 0.001 3 0.012 0.284 0.654 0.435 0.167 3 3 8.667 11 7 0.012 0 0 3 1195125.000 0.533 0.017
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/forestry_random_100_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 1.619 2 50 0.102 1 45 1.483 38 1.728 0.905 0.946 0.957 0.009 25 25 1977.080 3989 61 1.668 0 43 49 42147140.007 1.967 20.803
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/forestry_random_200_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 3.314 2 53 0.403 2 54 2.930 24 3.736 0.938 0.947 0.991 0.002 28 28 7393.750 16121 37 2.580 0 0 23 86174161.399 1.778 57.213
optmilp_20180405_decomp_community1_v940m5b_community_stats1_auto4_bench/forestry_random_240_decomp_community1_log.txt:FS: 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 -1 0 3.771 2 40 0.207 2 28 3.443 26 3.998 0.937 0.948 0.989 0.002 26 26 7521.500 14337 37 3.517 0 0 27 104170272.94 0.912 71.188
